,close,Search Trends,DayOfWeek
2020-05-04 01:00:00,,84.0,19
2020-05-04 02:00:00,,78.0,19
2020-05-04 03:00:00,,68.0,19
2020-05-04 04:00:00,,51.0,19
2020-05-04 05:00:00,,32.0,19
2020-05-04 06:00:00,,18.0,19
2020-05-04 07:00:00,,11.0,19
2020-05-04 08:00:00,,7.0,19
2020-05-04 09:00:00,600.875,6.0,19
2020-05-04 10:00:00,603.97,9.0,19
2020-05-04 11:00:00,608.5,18.0,19
2020-05-04 12:00:00,606.79,29.0,19
2020-05-04 13:00:00,603.215,40.0,19
2020-05-04 14:00:00,604.54,48.0,19
2020-05-04 15:00:00,607.22,56.0,19
2020-05-04 16:00:00,,58.0,19
2020-05-04 17:00:00,,60.0,19
2020-05-04 18:00:00,,62.0,19
2020-05-04 19:00:00,,67.0,19
2020-05-04 20:00:00,,71.0,19
2020-05-04 21:00:00,,83.0,19
2020-05-04 22:00:00,,95.0,19
2020-05-04 23:00:00,,98.0,19
2020-05-05 00:00:00,,119.0,19
2020-05-05 01:00:00,,110.0,19
2020-05-05 02:00:00,,103.0,19
2020-05-05 03:00:00,,89.0,19
2020-05-05 04:00:00,,71.0,19
2020-05-05 05:00:00,,44.0,19
2020-05-05 06:00:00,,23.0,19
2020-05-05 07:00:00,,13.0,19
2020-05-05 08:00:00,,9.0,19
2020-05-05 09:00:00,623.395,9.0,19
2020-05-05 10:00:00,613.39,13.0,19
2020-05-05 11:00:00,621.7,24.0,19
2020-05-05 12:00:00,622.38,38.0,19
2020-05-05 13:00:00,625.865,49.0,19
2020-05-05 14:00:00,628.24,61.0,19
2020-05-05 15:00:00,620.805,66.0,19
2020-05-05 16:00:00,726.99,70.0,19
2020-05-05 17:00:00,741.12,76.0,19
2020-05-05 18:00:00,,79.0,19
2020-05-05 19:00:00,,84.0,19
2020-05-05 20:00:00,,93.0,19
2020-05-05 21:00:00,,105.0,19
2020-05-05 22:00:00,,124.0,19
2020-05-05 23:00:00,,125.0,19
2020-05-06 00:00:00,,98.0,19
2020-05-06 01:00:00,,92.0,19
2020-05-06 02:00:00,,87.0,19
2020-05-06 03:00:00,,74.0,19
2020-05-06 04:00:00,,58.0,19
2020-05-06 05:00:00,,33.0,19
2020-05-06 06:00:00,,18.0,19
2020-05-06 07:00:00,,10.0,19
2020-05-06 08:00:00,,7.0,19
2020-05-06 09:00:00,762.63,8.0,19
2020-05-06 10:00:00,755.91,11.0,19
2020-05-06 11:00:00,738.49,20.0,19
2020-05-06 12:00:00,748.95,32.0,19
2020-05-06 13:00:00,737.5,44.0,19
2020-05-06 14:00:00,738.27,51.0,19
2020-05-06 15:00:00,744.79,57.0,19
2020-05-06 16:00:00,,57.0,19
2020-05-06 17:00:00,,60.0,19
2020-05-06 18:00:00,,61.0,19
2020-05-06 19:00:00,,65.0,19
2020-05-06 20:00:00,,69.0,19
2020-05-06 21:00:00,,79.0,19
2020-05-06 22:00:00,,94.0,19
2020-05-06 23:00:00,,97.0,19
2020-05-07 00:00:00,,95.0,19
2020-05-07 01:00:00,,88.0,19
2020-05-07 02:00:00,,85.0,19
2020-05-07 03:00:00,,71.0,19
2020-05-07 04:00:00,,52.0,19
2020-05-07 05:00:00,,33.0,19
2020-05-07 06:00:00,,18.0,19
2020-05-07 07:00:00,,11.0,19
2020-05-07 08:00:00,,8.0,19
2020-05-07 09:00:00,747.005,8.0,19
2020-05-07 10:00:00,741.685,12.0,19
2020-05-07 11:00:00,747.61,20.0,19
2020-05-07 12:00:00,758.005,32.0,19
2020-05-07 13:00:00,757.565,42.0,19
2020-05-07 14:00:00,763.07,48.0,19
2020-05-07 15:00:00,772.05,54.0,19
2020-05-07 16:00:00,,56.0,19
2020-05-07 17:00:00,,58.0,19
2020-05-07 18:00:00,,62.0,19
2020-05-07 19:00:00,,64.0,19
2020-05-07 20:00:00,,70.0,19
2020-05-07 21:00:00,,80.0,19
2020-05-07 22:00:00,,92.0,19
2020-05-07 23:00:00,,94.0,19
2020-05-08 00:00:00,,93.0,19
2020-05-08 01:00:00,,89.0,19
2020-05-08 02:00:00,,83.0,19
2020-05-08 03:00:00,,70.0,19
2020-05-08 04:00:00,,50.0,19
2020-05-08 05:00:00,,32.0,19
2020-05-08 06:00:00,,17.0,19
2020-05-08 07:00:00,,11.0,19
2020-05-08 08:00:00,,8.0,19
2020-05-08 09:00:00,769.475,8.0,19
2020-05-08 10:00:00,780.215,12.0,19
2020-05-08 11:00:00,790.31,21.0,19
2020-05-08 12:00:00,793.45,34.0,19
2020-05-08 13:00:00,788.665,43.0,19
2020-05-08 14:00:00,787.455,51.0,19
2020-05-08 15:00:00,784.58,54.0,19
2020-05-08 16:00:00,,58.0,19
2020-05-08 17:00:00,,58.0,19
2020-05-08 18:00:00,,61.0,19
2020-05-08 19:00:00,,64.0,19
2020-05-08 20:00:00,,65.0,19
2020-05-08 21:00:00,,74.0,19
2020-05-08 22:00:00,,89.0,19
2020-05-08 23:00:00,,90.0,19
2020-05-09 00:00:00,,86.0,19
2020-05-09 01:00:00,,83.0,19
2020-05-09 02:00:00,,80.0,19
2020-05-09 03:00:00,,68.0,19
2020-05-09 04:00:00,,54.0,19
2020-05-09 05:00:00,,33.0,19
2020-05-09 06:00:00,,19.0,19
2020-05-09 07:00:00,,12.0,19
2020-05-09 08:00:00,,8.0,19
2020-05-09 09:00:00,,8.0,19
2020-05-09 10:00:00,,10.0,19
2020-05-09 11:00:00,,18.0,19
2020-05-09 12:00:00,,29.0,19
2020-05-09 13:00:00,,38.0,19
2020-05-09 14:00:00,,47.0,19
2020-05-09 15:00:00,,51.0,19
2020-05-09 16:00:00,,54.0,19
2020-05-09 17:00:00,,56.0,19
2020-05-09 18:00:00,,58.0,19
2020-05-09 19:00:00,,58.0,19
2020-05-09 20:00:00,,62.0,19
2020-05-09 21:00:00,,69.0,19
2020-05-09 22:00:00,,84.0,19
2020-05-09 23:00:00,,89.0,19
2020-05-10 00:00:00,,83.0,19
2020-05-10 01:00:00,,80.0,19
2020-05-10 02:00:00,,74.0,19
2020-05-10 03:00:00,,67.0,19
2020-05-10 04:00:00,,51.0,19
2020-05-10 05:00:00,,36.0,19
2020-05-10 06:00:00,,21.0,19
2020-05-10 07:00:00,,12.0,19
2020-05-10 08:00:00,,8.0,19
2020-05-10 09:00:00,,7.0,19
2020-05-10 10:00:00,,7.0,19
2020-05-10 11:00:00,,12.0,19
2020-05-10 12:00:00,,21.0,19
2020-05-10 13:00:00,,28.0,19
2020-05-10 14:00:00,,35.0,19
2020-05-10 15:00:00,,41.0,19
2020-05-10 16:00:00,,43.0,19
2020-05-10 17:00:00,,46.0,19
2020-05-10 18:00:00,,50.0,19
2020-05-10 19:00:00,,53.0,19
2020-05-10 20:00:00,,58.0,19
2020-05-10 21:00:00,,71.0,19
2020-05-10 22:00:00,,85.0,19
2020-05-10 23:00:00,,90.0,19
2020-05-11 00:00:00,,85.0,20
2020-05-11 01:00:00,,83.0,20
2020-05-11 02:00:00,,77.0,20
2020-05-11 03:00:00,,64.0,20
2020-05-11 04:00:00,,49.0,20
2020-05-11 05:00:00,,30.0,20
2020-05-11 06:00:00,,18.0,20
2020-05-11 07:00:00,,11.0,20
2020-05-11 08:00:00,,7.0,20
2020-05-11 09:00:00,791.595,7.0,20
2020-05-11 10:00:00,794.67,9.0,20
2020-05-11 11:00:00,798.48,18.0,20
2020-05-11 12:00:00,792.89,29.0,20
2020-05-11 13:00:00,789.8,39.0,20
2020-05-11 14:00:00,789.06,47.0,20
2020-05-11 15:00:00,779.54,54.0,20
2020-05-11 16:00:00,,58.0,20
2020-05-11 17:00:00,,61.0,20
2020-05-11 18:00:00,,63.0,20
2020-05-11 19:00:00,,65.0,20
2020-05-11 20:00:00,,72.0,20
2020-05-11 21:00:00,,82.0,20
2020-05-11 22:00:00,,97.0,20
2020-05-11 23:00:00,,98.0,20
2020-05-12 00:00:00,,95.0,20
2020-05-12 01:00:00,,91.0,20
2020-05-12 02:00:00,,86.0,20
2020-05-12 03:00:00,,70.0,20
2020-05-12 04:00:00,,52.0,20
2020-05-12 05:00:00,,30.0,20
2020-05-12 06:00:00,,16.0,20
2020-05-12 07:00:00,,10.0,20
2020-05-12 08:00:00,,7.0,20
2020-05-12 09:00:00,773.63,6.0,20
2020-05-12 10:00:00,777.905,11.0,20
2020-05-12 11:00:00,787.86,20.0,20
2020-05-12 12:00:00,792.075,31.0,20
2020-05-12 13:00:00,789.865,39.0,20
2020-05-12 14:00:00,782.27,50.0,20
2020-05-12 15:00:00,761.28,54.0,20
2020-05-12 16:00:00,,56.0,20
2020-05-12 17:00:00,,60.0,20
2020-05-12 18:00:00,,62.0,20
2020-05-12 19:00:00,,66.0,20
2020-05-12 20:00:00,,72.0,20
2020-05-12 21:00:00,,83.0,20
2020-05-12 22:00:00,,94.0,20
2020-05-12 23:00:00,,100.0,20
2020-05-13 00:00:00,,95.0,20
2020-05-13 01:00:00,,92.0,20
2020-05-13 02:00:00,,86.0,20
2020-05-13 03:00:00,,70.0,20
2020-05-13 04:00:00,,51.0,20
2020-05-13 05:00:00,,31.0,20
2020-05-13 06:00:00,,17.0,20
2020-05-13 07:00:00,,10.0,20
2020-05-13 08:00:00,,7.0,20
2020-05-13 09:00:00,769.44,7.0,20
2020-05-13 10:00:00,771.145,10.0,20
2020-05-13 11:00:00,762.185,20.0,20
2020-05-13 12:00:00,763.795,33.0,20
2020-05-13 13:00:00,764.62,43.0,20
2020-05-13 14:00:00,758.46,50.0,20
2020-05-13 15:00:00,768.35,55.0,20
2020-05-13 16:00:00,,58.0,20
2020-05-13 17:00:00,,61.0,20
2020-05-13 18:00:00,,64.0,20
2020-05-13 19:00:00,,68.0,20
2020-05-13 20:00:00,,72.0,20
2020-05-13 21:00:00,,82.0,20
2020-05-13 22:00:00,,93.0,20
2020-05-13 23:00:00,,99.0,20
2020-05-14 00:00:00,,95.0,20
2020-05-14 01:00:00,,89.0,20
2020-05-14 02:00:00,,85.0,20
2020-05-14 03:00:00,,70.0,20
2020-05-14 04:00:00,,51.0,20
2020-05-14 05:00:00,,30.0,20
2020-05-14 06:00:00,,17.0,20
2020-05-14 07:00:00,,10.0,20
2020-05-14 08:00:00,,7.0,20
2020-05-14 09:00:00,748.75,7.0,20
2020-05-14 10:00:00,757.73,10.0,20
2020-05-14 11:00:00,751.93,20.0,20
2020-05-14 12:00:00,764.99,32.0,20
2020-05-14 13:00:00,763.785,42.0,20
2020-05-14 14:00:00,773.82,50.0,20
2020-05-14 15:00:00,775.42,55.0,20
2020-05-14 16:00:00,,59.0,20
2020-05-14 17:00:00,,61.0,20
2020-05-14 18:00:00,,63.0,20
2020-05-14 19:00:00,,64.0,20
2020-05-14 20:00:00,,71.0,20
2020-05-14 21:00:00,,81.0,20
2020-05-14 22:00:00,,94.0,20
2020-05-14 23:00:00,,97.0,20
2020-05-15 00:00:00,,94.0,20
2020-05-15 01:00:00,,90.0,20
2020-05-15 02:00:00,,84.0,20
2020-05-15 03:00:00,,71.0,20
2020-05-15 04:00:00,,50.0,20
2020-05-15 05:00:00,,31.0,20
2020-05-15 06:00:00,,17.0,20
2020-05-15 07:00:00,,10.0,20
2020-05-15 08:00:00,,7.0,20
2020-05-15 09:00:00,773.34,7.0,20
2020-05-15 10:00:00,769.18,11.0,20
2020-05-15 11:00:00,775.29,21.0,20
2020-05-15 12:00:00,780.61,34.0,20
2020-05-15 13:00:00,778.58,43.0,20
2020-05-15 14:00:00,774.74,50.0,20
2020-05-15 15:00:00,775.62,54.0,20
2020-05-15 16:00:00,,58.0,20
2020-05-15 17:00:00,,60.0,20
2020-05-15 18:00:00,,60.0,20
2020-05-15 19:00:00,,65.0,20
2020-05-15 20:00:00,,68.0,20
2020-05-15 21:00:00,,75.0,20
2020-05-15 22:00:00,,89.0,20
2020-05-15 23:00:00,,94.0,20
2020-05-16 00:00:00,,92.0,20
2020-05-16 01:00:00,,88.0,20
2020-05-16 02:00:00,,84.0,20
2020-05-16 03:00:00,,70.0,20
2020-05-16 04:00:00,,53.0,20
2020-05-16 05:00:00,,35.0,20
2020-05-16 06:00:00,,21.0,20
2020-05-16 07:00:00,,12.0,20
2020-05-16 08:00:00,,9.0,20
2020-05-16 09:00:00,,8.0,20
2020-05-16 10:00:00,,11.0,20
2020-05-16 11:00:00,,19.0,20
2020-05-16 12:00:00,,31.0,20
2020-05-16 13:00:00,,39.0,20
2020-05-16 14:00:00,,47.0,20
2020-05-16 15:00:00,,52.0,20
2020-05-16 16:00:00,,55.0,20
2020-05-16 17:00:00,,59.0,20
2020-05-16 18:00:00,,61.0,20
2020-05-16 19:00:00,,62.0,20
2020-05-16 20:00:00,,63.0,20
2020-05-16 21:00:00,,73.0,20
2020-05-16 22:00:00,,86.0,20
2020-05-16 23:00:00,,91.0,20
2020-05-17 00:00:00,,87.0,20
2020-05-17 01:00:00,,85.0,20
2020-05-17 02:00:00,,81.0,20
2020-05-17 03:00:00,,74.0,20
2020-05-17 04:00:00,,57.0,20
2020-05-17 05:00:00,,37.0,20
2020-05-17 06:00:00,,23.0,20
2020-05-17 07:00:00,,13.0,20
2020-05-17 08:00:00,,9.0,20
2020-05-17 09:00:00,,8.0,20
2020-05-17 10:00:00,,9.0,20
2020-05-17 11:00:00,,14.0,20
2020-05-17 12:00:00,,23.0,20
2020-05-17 13:00:00,,32.0,20
2020-05-17 14:00:00,,41.0,20
2020-05-17 15:00:00,,47.0,20
2020-05-17 16:00:00,,53.0,20
2020-05-17 17:00:00,,55.0,20
2020-05-17 18:00:00,,58.0,20
2020-05-17 19:00:00,,61.0,20
2020-05-17 20:00:00,,65.0,20
2020-05-17 21:00:00,,77.0,20
2020-05-17 22:00:00,,92.0,20
2020-05-17 23:00:00,,96.0,20
2020-05-18 00:00:00,,91.0,21
2020-05-18 01:00:00,,88.0,21
2020-05-18 02:00:00,,83.0,21
2020-05-18 03:00:00,,69.0,21
2020-05-18 04:00:00,,50.0,21
2020-05-18 05:00:00,,32.0,21
2020-05-18 06:00:00,,18.0,21
2020-05-18 07:00:00,,10.0,21
2020-05-18 08:00:00,,7.0,21
2020-05-18 09:00:00,791.875,7.0,21
2020-05-18 10:00:00,803.99,10.0,21
2020-05-18 11:00:00,792.45,19.0,21
2020-05-18 12:00:00,790.275,32.0,21
2020-05-18 13:00:00,796.41,43.0,21
2020-05-18 14:00:00,798.84,52.0,21
2020-05-18 15:00:00,794.555,57.0,21
2020-05-18 16:00:00,,61.0,21
2020-05-18 17:00:00,,63.0,21
2020-05-18 18:00:00,,66.0,21
2020-05-18 19:00:00,,70.0,21
2020-05-18 20:00:00,,74.0,21
2020-05-18 21:00:00,,83.0,21
2020-05-18 22:00:00,,95.0,21
2020-05-18 23:00:00,,100.0,21
2020-05-19 00:00:00,,96.0,21
2020-05-19 01:00:00,,93.0,21
2020-05-19 02:00:00,,88.0,21
2020-05-19 03:00:00,,70.0,21
2020-05-19 04:00:00,,49.0,21
2020-05-19 05:00:00,,30.0,21
2020-05-19 06:00:00,,16.0,21
2020-05-19 07:00:00,,10.0,21
2020-05-19 08:00:00,,7.0,21
2020-05-19 09:00:00,803.45,7.0,21
2020-05-19 10:00:00,810.13,12.0,21
2020-05-19 11:00:00,817.315,21.0,21
2020-05-19 12:00:00,819.05,32.0,21
2020-05-19 13:00:00,823.055,44.0,21
2020-05-19 14:00:00,810.78,51.0,21
2020-05-19 15:00:00,805.83,57.0,21
2020-05-19 16:00:00,,60.0,21
2020-05-19 17:00:00,,64.0,21
2020-05-19 18:00:00,,65.0,21
2020-05-19 19:00:00,,68.0,21
2020-05-19 20:00:00,,72.0,21
2020-05-19 21:00:00,,82.0,21
2020-05-19 22:00:00,,95.0,21
2020-05-19 23:00:00,,97.0,21
2020-05-20 00:00:00,,96.0,21
2020-05-20 01:00:00,,88.0,21
2020-05-20 02:00:00,,81.0,21
2020-05-20 03:00:00,,69.0,21
2020-05-20 04:00:00,,50.0,21
2020-05-20 05:00:00,,32.0,21
2020-05-20 06:00:00,,17.0,21
2020-05-20 07:00:00,,10.0,21
2020-05-20 08:00:00,,8.0,21
2020-05-20 09:00:00,836.86,7.0,21
2020-05-20 10:00:00,832.77,11.0,21
2020-05-20 11:00:00,842.15,21.0,21
2020-05-20 12:00:00,826.165,34.0,21
2020-05-20 13:00:00,825.42,44.0,21
2020-05-20 14:00:00,821.545,49.0,21
2020-05-20 15:00:00,827.56,54.0,21
2020-05-20 16:00:00,,59.0,21
2020-05-20 17:00:00,,60.0,21
2020-05-20 18:00:00,,62.0,21
2020-05-20 19:00:00,,67.0,21
2020-05-20 20:00:00,,67.0,21
2020-05-20 21:00:00,,78.0,21
2020-05-20 22:00:00,,89.0,21
2020-05-20 23:00:00,,93.0,21
2020-05-21 00:00:00,,90.0,21
2020-05-21 01:00:00,,87.0,21
2020-05-21 02:00:00,,82.0,21
2020-05-21 03:00:00,,70.0,21
2020-05-21 04:00:00,,50.0,21
2020-05-21 05:00:00,,30.0,21
2020-05-21 06:00:00,,16.0,21
2020-05-21 07:00:00,,10.0,21
2020-05-21 08:00:00,,7.0,21
2020-05-21 09:00:00,819.885,8.0,21
2020-05-21 10:00:00,808.695,11.0,21
2020-05-21 11:00:00,816.75,20.0,21
2020-05-21 12:00:00,814.84,33.0,21
2020-05-21 13:00:00,817.12,42.0,21
2020-05-21 14:00:00,816.41,51.0,21
2020-05-21 15:00:00,814.47,55.0,21
2020-05-21 16:00:00,,58.0,21
2020-05-21 17:00:00,,61.0,21
2020-05-21 18:00:00,,64.0,21
2020-05-21 19:00:00,,69.0,21
2020-05-21 20:00:00,,68.0,21
2020-05-21 21:00:00,,80.0,21
2020-05-21 22:00:00,,93.0,21
2020-05-21 23:00:00,,94.0,21
2020-05-22 00:00:00,,90.0,21
2020-05-22 01:00:00,,89.0,21
2020-05-22 02:00:00,,83.0,21
2020-05-22 03:00:00,,71.0,21
2020-05-22 04:00:00,,53.0,21
2020-05-22 05:00:00,,34.0,21
2020-05-22 06:00:00,,19.0,21
2020-05-22 07:00:00,,11.0,21
2020-05-22 08:00:00,,7.0,21
2020-05-22 09:00:00,823.19,7.0,21
2020-05-22 10:00:00,823.735,11.0,21
2020-05-22 11:00:00,824.94,21.0,21
2020-05-22 12:00:00,827.2,32.0,21
2020-05-22 13:00:00,834.25,43.0,21
2020-05-22 14:00:00,841.83,49.0,21
2020-05-22 15:00:00,841.15,55.0,21
2020-05-22 16:00:00,,57.0,21
2020-05-22 17:00:00,,60.0,21
2020-05-22 18:00:00,,62.0,21
2020-05-22 19:00:00,,66.0,21
2020-05-22 20:00:00,,70.0,21
2020-05-22 21:00:00,,77.0,21
2020-05-22 22:00:00,,90.0,21
2020-05-22 23:00:00,,93.0,21
2020-05-23 00:00:00,,91.0,21
2020-05-23 01:00:00,,88.0,21
2020-05-23 02:00:00,,84.0,21
2020-05-23 03:00:00,,70.0,21
2020-05-23 04:00:00,,53.0,21
2020-05-23 05:00:00,,36.0,21
2020-05-23 06:00:00,,21.0,21
2020-05-23 07:00:00,,13.0,21
2020-05-23 08:00:00,,8.0,21
2020-05-23 09:00:00,,7.0,21
2020-05-23 10:00:00,,10.0,21
2020-05-23 11:00:00,,17.0,21
2020-05-23 12:00:00,,28.0,21
2020-05-23 13:00:00,,38.0,21
2020-05-23 14:00:00,,45.0,21
2020-05-23 15:00:00,,50.0,21
2020-05-23 16:00:00,,53.0,21
2020-05-23 17:00:00,,58.0,21
2020-05-23 18:00:00,,58.0,21
2020-05-23 19:00:00,,61.0,21
2020-05-23 20:00:00,,63.0,21
2020-05-23 21:00:00,,73.0,21
2020-05-23 22:00:00,,86.0,21
2020-05-23 23:00:00,,86.0,21
2020-05-24 00:00:00,,86.0,21
2020-05-24 01:00:00,,82.0,21
2020-05-24 02:00:00,,80.0,21
2020-05-24 03:00:00,,71.0,21
2020-05-24 04:00:00,,54.0,21
2020-05-24 05:00:00,,36.0,21
2020-05-24 06:00:00,,22.0,21
2020-05-24 07:00:00,,13.0,21
2020-05-24 08:00:00,,8.0,21
2020-05-24 09:00:00,,7.0,21
2020-05-24 10:00:00,,8.0,21
2020-05-24 11:00:00,,13.0,21
2020-05-24 12:00:00,,23.0,21
2020-05-24 13:00:00,,31.0,21
2020-05-24 14:00:00,,41.0,21
2020-05-24 15:00:00,,47.0,21
2020-05-24 16:00:00,,52.0,21
2020-05-24 17:00:00,,54.0,21
2020-05-24 18:00:00,,57.0,21
2020-05-24 19:00:00,,61.0,21
2020-05-24 20:00:00,,66.0,21
2020-05-24 21:00:00,,76.0,21
2020-05-24 22:00:00,,91.0,21
2020-05-24 23:00:00,,99.0,21
2020-05-25 00:00:00,,97.0,22
2020-05-25 01:00:00,,91.0,22
2020-05-25 02:00:00,,82.0,22
2020-05-25 03:00:00,,74.0,22
2020-05-25 04:00:00,,52.0,22
2020-05-25 05:00:00,,33.0,22
2020-05-25 06:00:00,,19.0,22
2020-05-25 07:00:00,,11.0,22
2020-05-25 08:00:00,,7.0,22
2020-05-25 09:00:00,,6.0,22
2020-05-25 10:00:00,,8.0,22
2020-05-25 11:00:00,,14.0,22
2020-05-25 12:00:00,,24.0,22
2020-05-25 13:00:00,,34.0,22
2020-05-25 14:00:00,,43.0,22
2020-05-25 15:00:00,,51.0,22
2020-05-25 16:00:00,,55.0,22
2020-05-25 17:00:00,,57.0,22
2020-05-25 18:00:00,,61.0,22
2020-05-25 19:00:00,,63.0,22
2020-05-25 20:00:00,,68.0,22
2020-05-25 21:00:00,,78.0,22
2020-05-25 22:00:00,,94.0,22
2020-05-25 23:00:00,,98.0,22
2020-05-26 00:00:00,,95.0,22
2020-05-26 01:00:00,,89.0,22
2020-05-26 02:00:00,,85.0,22
2020-05-26 03:00:00,,68.0,22
2020-05-26 04:00:00,,52.0,22
2020-05-26 05:00:00,,30.0,22
2020-05-26 06:00:00,,17.0,22
2020-05-26 07:00:00,,9.0,22
2020-05-26 08:00:00,,6.0,22
2020-05-26 09:00:00,857.085,6.0,22
2020-05-26 10:00:00,858.23,10.0,22
2020-05-26 11:00:00,837.33,19.0,22
2020-05-26 12:00:00,835.48,30.0,22
2020-05-26 13:00:00,835.96,39.0,22
2020-05-26 14:00:00,831.87,48.0,22
2020-05-26 15:00:00,834.39,52.0,22
2020-05-26 16:00:00,,58.0,22
2020-05-26 17:00:00,,60.0,22
2020-05-26 18:00:00,,62.0,22
2020-05-26 19:00:00,,63.0,22
2020-05-26 20:00:00,,70.0,22
2020-05-26 21:00:00,,82.0,22
2020-05-26 22:00:00,,98.0,22
2020-05-26 23:00:00,,100.0,22
2020-05-27 00:00:00,,96.0,22
2020-05-27 01:00:00,,93.0,22
2020-05-27 02:00:00,,85.0,22
2020-05-27 03:00:00,,69.0,22
2020-05-27 04:00:00,,49.0,22
2020-05-27 05:00:00,,29.0,22
2020-05-27 06:00:00,,17.0,22
2020-05-27 07:00:00,,9.0,22
2020-05-27 08:00:00,,7.0,22
2020-05-27 09:00:00,800.225,7.0,22
2020-05-27 10:00:00,789.82,10.0,22
2020-05-27 11:00:00,794.13,18.0,22
2020-05-27 12:00:00,803.48,30.0,22
2020-05-27 13:00:00,800.59,39.0,22
2020-05-27 14:00:00,814.235,48.0,22
2020-05-27 15:00:00,819.58,54.0,22
2020-05-27 16:00:00,,56.0,22
2020-05-27 17:00:00,,61.0,22
2020-05-27 18:00:00,,62.0,22
2020-05-27 19:00:00,,63.0,22
2020-05-27 20:00:00,,66.0,22
2020-05-27 21:00:00,,80.0,22
2020-05-27 22:00:00,,92.0,22
2020-05-27 23:00:00,,99.0,22
2020-05-28 00:00:00,,95.0,22
2020-05-28 01:00:00,,91.0,22
2020-05-28 02:00:00,,85.0,22
2020-05-28 03:00:00,,70.0,22
2020-05-28 04:00:00,,48.0,22
2020-05-28 05:00:00,,29.0,22
2020-05-28 06:00:00,,16.0,22
2020-05-28 07:00:00,,10.0,22
2020-05-28 08:00:00,,7.0,22
2020-05-28 09:00:00,822.94,7.0,22
2020-05-28 10:00:00,822.105,10.0,22
2020-05-28 11:00:00,837.56,18.0,22
2020-05-28 12:00:00,830.44,28.0,22
2020-05-28 13:00:00,836.645,39.0,22
2020-05-28 14:00:00,828.0,47.0,22
2020-05-28 15:00:00,827.07,54.0,22
2020-05-28 16:00:00,,56.0,22
2020-05-28 17:00:00,,60.0,22
2020-05-28 18:00:00,,61.0,22
2020-05-28 19:00:00,,65.0,22
2020-05-28 20:00:00,,68.0,22
2020-05-28 21:00:00,,76.0,22
2020-05-28 22:00:00,,93.0,22
2020-05-28 23:00:00,,97.0,22
2020-05-29 00:00:00,,95.0,22
2020-05-29 01:00:00,,92.0,22
2020-05-29 02:00:00,,83.0,22
2020-05-29 03:00:00,,67.0,22
2020-05-29 04:00:00,,49.0,22
2020-05-29 05:00:00,,30.0,22
2020-05-29 06:00:00,,16.0,22
2020-05-29 07:00:00,,10.0,22
2020-05-29 08:00:00,,7.0,22
2020-05-29 09:00:00,843.63,7.0,22
2020-05-29 10:00:00,837.32,11.0,22
2020-05-29 11:00:00,833.625,19.0,22
2020-05-29 12:00:00,838.1,30.0,22
2020-05-29 13:00:00,838.955,40.0,22
2020-05-29 14:00:00,843.9,47.0,22
2020-05-29 15:00:00,852.12,52.0,22
2020-05-29 16:00:00,,54.0,22
2020-05-29 17:00:00,,57.0,22
2020-05-29 18:00:00,,60.0,22
2020-05-29 19:00:00,,63.0,22
2020-05-29 20:00:00,,66.0,22
2020-05-29 21:00:00,,73.0,22
2020-05-29 22:00:00,,87.0,22
2020-05-29 23:00:00,,94.0,22
2020-05-30 00:00:00,,91.0,22
2020-05-30 01:00:00,,86.0,22
2020-05-30 02:00:00,,82.0,22
2020-05-30 03:00:00,,69.0,22
2020-05-30 04:00:00,,50.0,22
2020-05-30 05:00:00,,33.0,22
2020-05-30 06:00:00,,20.0,22
2020-05-30 07:00:00,,12.0,22
2020-05-30 08:00:00,,8.0,22
2020-05-30 09:00:00,,8.0,22
2020-05-30 10:00:00,,10.0,22
2020-05-30 11:00:00,,17.0,22
2020-05-30 12:00:00,,27.0,22
2020-05-30 13:00:00,,38.0,22
2020-05-30 14:00:00,,46.0,22
2020-05-30 15:00:00,,51.0,22
2020-05-30 16:00:00,,55.0,22
2020-05-30 17:00:00,,57.0,22
2020-05-30 18:00:00,,59.0,22
2020-05-30 19:00:00,,56.0,22
2020-05-30 20:00:00,,64.0,22
2020-05-30 21:00:00,,72.0,22
2020-05-30 22:00:00,,88.0,22
2020-05-30 23:00:00,,94.0,22
2020-05-31 00:00:00,,90.0,22
2020-05-31 01:00:00,,84.0,22
2020-05-31 02:00:00,,80.0,22
2020-05-31 03:00:00,,69.0,22
2020-05-31 04:00:00,,53.0,22
2020-05-31 05:00:00,,35.0,22
2020-05-31 06:00:00,,22.0,22
2020-05-31 07:00:00,,13.0,22
2020-05-31 08:00:00,,8.0,22
2020-05-31 09:00:00,,7.0,22
2020-05-31 10:00:00,,8.0,22
2020-05-31 11:00:00,,13.0,22
2020-05-31 12:00:00,,21.0,22
2020-05-31 13:00:00,,32.0,22
2020-05-31 14:00:00,,40.0,22
2020-05-31 15:00:00,,47.0,22
2020-05-31 16:00:00,,52.0,22
2020-05-31 17:00:00,,51.0,22
2020-05-31 18:00:00,,57.0,22
2020-05-31 19:00:00,,59.0,22
2020-05-31 20:00:00,,64.0,22
2020-05-31 21:00:00,,76.0,22
2020-05-31 22:00:00,,90.0,22
2020-05-31 23:00:00,,96.0,22
2020-06-01 00:00:00,,95.0,23
2020-06-01 01:00:00,,89.0,23
2020-06-01 02:00:00,,81.0,23
2020-06-01 03:00:00,,67.0,23
2020-06-01 04:00:00,,50.0,23
2020-06-01 05:00:00,,29.0,23
2020-06-01 06:00:00,,15.0,23
